Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
6/2/2013,13:58:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEH. WHILE IMPAIRED BY ALCOHOL,W370 355 TO 270 HWY,39.14949833,-77.23361167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,NISSAN,QUEST,BLACK,Citation,21-902(b1),Transportation Article,No,BLACK,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1494983333333, -77.2336116666667)"
5/30/2014,18:44:00,MCP,"2nd district, Bethesda",FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM FOREIGN FRAME MATERIALS,EB DEMOCRACY @ GAINSBOROUGH,39.02237833,-77.16663833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,BMW,TK,SILVER,Citation,13-411(c1),Transportation Article,No,BLACK,F,LANHAM,MD,MD,A - Marked Patrol,"(39.0223783333333, -77.1666383333333)"
5/24/2013,19:37:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,VEIRS MILL/ PARKLAND,39.0611613,-77.0913491,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,PICK UO,RED,Citation,13-409(b),Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0611613, -77.0913491)"
10/15/2015,8:55:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,ST. PAUL ST. @ PERRY AVE,39.03162667,-77.06941333,No,No,No,No,No,No,No,No,No,No,MD,01 - Motorcycle,2010,BMW,K1300GT,RED,Citation,21-201(a1),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0316266666667, -77.0694133333333)"
10/15/2013,15:11:00,MCP,"4th district, Wheaton",PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106,GEORGIA AVE @ URBANA,39.06121667,-77.05314333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,CHRY,4S,GRAY,Citation,16-303(h),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0612166666667, -77.0531433333333)"
7/17/2015,16:16:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,GEORGIA AVE/KING WILLIAM DRIVE,39.145705,-77.06721167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,FORD,TK,MAROON,Citation,13-411(d),Transportation Article,No,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.145705, -77.0672116666667)"
3/14/2014,23:00:00,MCP,"4th district, Wheaton",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,GEORGIA AVENUE AND VEIRS MILL RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,NISSAN,MAXIMA,SILVER,Citation,16-105(b1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,
8/6/2015,0:42:00,MCP,"2nd district, Bethesda",FAIL VEH DRIVER IN ACC.TO RPT.PROP DAMAGETO NEAREST POLICE,RIVER RD/LITTLE FALLS PKWY,38.984545,-77.094655,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,ACC,GREEN,Citation,20-104(d),Transportation Article,Yes,WHITE,F,BOYDS,MD,MD,A - Marked Patrol,"(38.984545, -77.094655)"
11/18/2013,0:39:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,N/B 270 AT OLD GEORGETOWN RD,39.02747605,-77.11171465,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1990,LEXUS,4DR,TAN,Citation,13-411(d),Transportation Article,No,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.02747605, -77.11171465)"
9/26/2013,4:25:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GREAT SENECA HWY/KENTLANDS BLVD,,,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,MERCURY,GRAND MARQUIS,GRAY,Citation,21-201(a1),Transportation Article,No,BLACK,M,POOLESVILLE,MD,MD,A - Marked Patrol,
7/23/2013,7:21:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,SHADY GROVE RD & RT 355,39.1240116,-77.17579578,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,INFI,SW,BLACK,Citation,21-201(a1),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1240116, -77.1757957833333)"
12/8/2013,3:27:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO STOP AFTER ACCIDENT INVOLVING DAMAGE TO ATTENDED VEH,WEST DIAMOND AVE & 270,39.14012735,-77.2062697,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHRY,SEBRING,MAROON,Citation,20-103(a),Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.14012735, -77.2062697)"
4/25/2014,7:52:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,POOKS HILL RD @ LINDEN AV,39.01323667,-77.106805,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,VOLKS,JETTA,WHITE,Citation,21-201(a1),Transportation Article,No,WHITE,F,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0132366666667, -77.106805)"
4/21/2014,19:06:00,MCP,"3rd district, Silver Spring",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,FENTON ST @ COLESVILLE RD,38.998305,-77.02860333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CHRYSLER,300,BLACK,Citation,21-1124.2(d2),Transportation Article,No,WHITE,M,TAKOMA PARK,MD,MD,A - Marked Patrol,"(38.998305, -77.0286033333333)"
6/23/2015,8:37:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,EDSON LANE/WOODGLEN RD,39.04013667,-77.11047167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,VOLKSWAGEN,GOLF,BLACK,Citation,21-201(a1),Transportation Article,No,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0401366666667, -77.1104716666667)"
3/8/2014,11:53:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,OLD GEORGETOWN RD X ROCK SPRING DR,39.02852167,-77.12659,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,JEEP,SU,BLACK,Citation,13-401(h),Transportation Article,No,BLACK,M,ACCOKEEK,MD,MD,A - Marked Patrol,"(39.0285216666667, -77.12659)"
10/4/2013,8:32:00,MCP,"6th district, Gaithersburg / Montgomery Village",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,SHADYGROVE RD @ MD 355,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,FORD,VN,WHITE,Citation,16-303(c),Transportation Article,No,ASIAN,M,GAITHERSBURG,MD,MD,A - Marked Patrol,
5/11/2014,1:06:00,MCP,"4th district, Wheaton","FAILURE OF VEH. DRIVER TO STOP AFTER UNATTENDED VEH.,  DAMAGE ACCIDENT",SHOREFIELD ROAD/SAWMILL COURT,39.058105,-77.04876167,No,No,No,No,No,No,No,No,No,No,MD,03 - Station Wagon,1999,TOYOTA,COROLLA,BLUE,Citation,20-105(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.058105, -77.0487616666667)"
4/2/2014,17:53:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,VEIRS MILL RD @ FERRARA DR,39.052415,-77.07587667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,VOLK,4S,BLACK,Citation,13-401(h),Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,S - License Plate Recognition,"(39.052415, -77.0758766666667)"
2/10/2014,19:02:00,MCP,"4th district, Wheaton","FAIL OF DRIVER IN ATTENDED VEH, ACCIDENT TO FURNISH REQ ID & LIC",GEORGIA AVE/HEWITT AVE,39.07793667,-77.06922167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,TRK,GRAY,Citation,20-104(b),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0779366666667, -77.0692216666667)"
5/7/2015,0:54:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY ON EXPIRED LICENSE,RIVER RD/FALLS RD,39.02617667,-77.20474,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,BMW,X3,SILVER,Citation,16-115(g),Transportation Article,No,WHITE,F,POTOMA,MD,MD,A - Marked Patrol,"(39.0261766666667, -77.20474)"
2/22/2014,0:10:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,COLESVILLE ROAD @ NOYSE COURT,39.00068167,-77.02507,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,HONDA,CIVIC,"BLUE, DARK",Citation,13-401(h),Transportation Article,No,BLACK,F,BELTSVILLE,MD,MD,A - Marked Patrol,"(39.0006816666667, -77.02507)"
2/22/2014,14:17:00,MCP,"4th district, Wheaton",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,GEORGIA AVE / ASPEN HILL RD,39.07989333,-77.07374667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,CHRYSLER,SEBRING,SILVER,Citation,16-116(a),Transportation Article,No,BLACK,M,SYKESVILLE,MD,NY,A - Marked Patrol,"(39.0798933333333, -77.0737466666667)"
12/7/2013,20:42:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,RANDOLPH RD/ KEMP MILL ROAD,39.07201333,-77.02039833,No,No,No,No,No,No,No,No,No,No,MD,03 - Station Wagon,2001,AUDI,4S,BLACK,Citation,13-401(h),Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0720133333333, -77.0203983333333)"
11/8/2013,15:58:00,MCP,"5th district, Germantown",DRIVER FAILURE TO STOP AT STOP SIGN LINE,BRINK RD TO N/B RIDGE RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,FORD,TK,"GREEN, LGT",Citation,21-707(a),Transportation Article,No,HISPANIC,F,GAITHERSBURG,MD,MD,A - Marked Patrol,
3/7/2014,23:31:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,VIERS MILL RD/MONTERAY DRIVE,39.04628,-77.06670167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,HONDA,CIVIC,BLACK,Citation,13-411(d),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.04628, -77.0667016666667)"
1/20/2014,22:53:00,MCP,"2nd district, Bethesda",POSSESSING SUSPENDED LIC.,NORTHBOUND I-270 AT MONTROSE ROAD,39.05135333,-77.15208667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,INFI,4S,GREEN,Citation,16-301(j),Transportation Article,No,WHITE,M,MOUNT AIRY,MD,MD,A - Marked Patrol,"(39.0513533333333, -77.1520866666667)"
2/23/2014,8:53:00,MCP,"4th district, Wheaton",DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,UNIVERSITY BLVD WEST/ INWOOD AVE,39.03611333,-77.035565,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,TOYOTA,CAMRY,GRAY,Citation,16-101(a),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0361133333333, -77.035565)"
1/12/2014,7:33:00,MCP,"4th district, Wheaton",DRIVING/ATTEMPTING DRIVE MOTOR VEH. ON HWY W/O REQ. LICENSE AND AUTHORIZATION,SB GEORGIA AVE @ SEMINARY RD,39.00524333,-77.03817833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,TOYOTA,COROLLA,"BLUE, DARK",Citation,16-101(a),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0052433333333, -77.0381783333333)"
2/1/2014,7:53:00,MCP,"4th district, Wheaton",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,CONNECTICUT AVE & ASPEN HIL RD,39.081455,-77.080185,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,4D,SILVER,Citation,16-116(a),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,NY,A - Marked Patrol,"(39.081455, -77.080185)"
9/14/2014,20:35:00,MCP,"3rd district, Silver Spring","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",BROADBIRCH DR AND PLUM ORCHARD DR,39.05625167,-76.95962667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,HOND,4S,SILVER,Citation,22-201.1,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0562516666667, -76.9596266666667)"
4/12/2014,7:33:00,MCP,"4th district, Wheaton",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON REVOKED LICENSE AND PRIVILEGE,GEORGIA AVE @ NORBECK ROAD,39.10782667,-77.07589167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,HONDA,ACCORD,SILVER,Citation,16-303(d),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1078266666667, -77.0758916666667)"
4/11/2015,22:18:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,CONNECTICUT/ APEN HILL,39.08007833,-77.079245,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,HONDA,ACCORD,BLACK,Citation,13-401(h),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0800783333333, -77.079245)"
3/19/2014,0:10:00,MCP,"3rd district, Silver Spring","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",650 UNIVERSITY BLVD E,39.00010667,-76.995265,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,NISSAN,ALTIMOA,BLACK,Citation,16-303(h),Transportation Article,No,BLACK,M,GLENN DALE,MD,MD,A - Marked Patrol,"(39.0001066666667, -76.995265)"
1/19/2014,2:17:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,FAIRMONT AVE / OLD GEORGETOWN RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,ACCORD,RED,Citation,21-902(a1),Transportation Article,No,WHITE,F,OLNEY,MD,MD,A - Marked Patrol,
8/5/2014,11:46:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,NEW HAMPSHIRE/STONEGATE DR,39.09870833,-77.003445,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,BMW,70 LI,BLACK,Citation,13-411(d),Transportation Article,No,OTHER,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0987083333333, -77.003445)"
1/19/2014,15:54:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,SHADY GROVE/MIDCOUNTY,39.13761167,-77.15219,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,HOND,CIVIC,SILVER,Citation,13-401(h),Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1376116666667, -77.15219)"
6/6/2014,7:32:00,MCP,"6th district, Gaithersburg / Montgomery Village","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",SOUTHBOUND 270 @ SHADY GROVE OVERPASS,39.11196667,-77.18901,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,FORD,MUSTANG,BLUE,Citation,21-901.1(b),Transportation Article,No,WHITE,F,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.1119666666667, -77.18901)"
12/22/2013,16:07:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,NICHOLSON CT / NICHOLSON LN,39.04521833,-77.104705,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,NISSAN,350Z,BLACK,Citation,13-401(h),Transportation Article,No,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0452183333333, -77.104705)"
2/7/2014,0:36:00,MCP,"3rd district, Silver Spring","DRIVING, ATTEMPTING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION",BRIGGS CHANEY / RT 29,39.07706167,-76.938095,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,FORD,FOCUS,RED,Citation,16-101(a),Transportation Article,No,BLACK,F,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.0770616666667, -76.938095)"
12/19/2013,12:46:00,MCP,"5th district, Germantown","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",GREAT SENECA HWY/WISTERIA DR,39.17139,-77.26307667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,HONDA,ACCORD,BLACK,Citation,16-303(h),Transportation Article,No,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.17139, -77.2630766666667)"
1/26/2014,21:12:00,MCP,"3rd district, Silver Spring","DRIVING, ATTEMPTING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION",UNIVERSITY BLVD/PINEY BRANCH RD,38.99823167,-76.99458333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,MITSUBISHI,ECLIPSE,SILVER,Citation,16-101(a),Transportation Article,No,HISPANIC,M,TAKOMA PARK,MD,XX,A - Marked Patrol,"(38.9982316666667, -76.9945833333333)"
7/27/2014,21:02:00,MCP,"4th district, Wheaton",UNSAFE BACKING OF MOTOR VEH.,3931 ISBELLST,39.05854,-77.048365,No,No,No,Yes,No,No,No,No,No,No,MD,02 - Automobile,2005,FORD,TK,WHITE,Citation,21-1102(a),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.05854, -77.048365)"
10/1/2013,4:34:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 70 MPH IN A POSTED 55 MPH ZONE,SB RT 270 / EXIT 11,39.15741667,-77.22715333,No,No,No,No,No,No,No,No,No,No,PA,02 - Automobile,2009,TOYT,CAMRY 4S,GOLD,Citation,21-801.1,Transportation Article,No,WHITE,M,GREENCASTLE,PA,PA,A - Marked Patrol,"(39.1574166666667, -77.2271533333333)"
1/27/2014,22:01:00,MCP,"4th district, Wheaton","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",BEL PRE RD / GEORGIA AVE,39.09369167,-77.07769833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,HONDA,ACCORD,SILVER,Citation,16-303(h),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0936916666667, -77.0776983333333)"
1/9/2014,6:05:00,MCP,"3rd district, Silver Spring",DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,WAYNE AVE / DALE DR,38.98422833,-77.10229667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,FORD,MUSTANG,RED,Citation,16-101(a),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,XX,A - Marked Patrol,"(38.9842283333333, -77.1022966666667)"
9/9/2015,10:08:00,MCP,"1st district, Rockville",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,FALLS RD / MONTROSE RD,39.05706833,-77.1884,No,Yes,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2009,CHRYSLER,SEBRING,WHITE,Citation,13-409(b),Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0570683333333, -77.1884)"
1/20/2014,23:41:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,ASPEN HILL @ PARKLAND,39.07920667,-77.08622667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,PONTIAC,G8,WHITE,Citation,13-401(h),Transportation Article,No,WHITE,M,DUNDALK,MD,MD,A - Marked Patrol,"(39.0792066666667, -77.0862266666667)"
12/22/2013,0:04:00,MCP,"1st district, Rockville",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,CHAPMAN AVE / BOU AVE,39.05815667,-77.11850333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HOND,4S,BLACK,Citation,16-112(c),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.0581566666667, -77.1185033333333)"
5/25/2014,15:33:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAIL OF VEH DRIVER IN ATTEND PROP. DAMAGE ACCIDENT TO EXHIBIT LIC TO PO,GOSHEN RD / MIDCOUNTY HWY,39.04543833,-76.99038,No,No,No,Yes,No,No,No,No,No,No,MD,02 - Automobile,1994,CHRYSLER,LEBARON,GREEN,Citation,20-104(c),Transportation Article,Yes,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.0454383333333, -76.99038)"
2/10/2014,22:45:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,GEORGIA AVE/DENNIS AVE,39.02546167,-77.04613833,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2007,HYUN,TUCSON,SILVER,Citation,13-401(h),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0254616666667, -77.0461383333333)"
6/27/2014,14:39:00,MCP,"3rd district, Silver Spring",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,SB COLUMBIA PIKE/TOMS DR,39.02908667,-77.00788167,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2004,HOND,CRV,RED,Citation,21-1124.2(d2),Transportation Article,No,OTHER,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0290866666667, -77.0078816666667)"
9/11/2014,10:51:00,MCP,"6th district, Gaithersburg / Montgomery Village",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON REVOKED LICENSE AND PRIVILEGE,500 PERRY PKWY,39.14729333,-77.21396833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,HYUN,ELANTRA,BLACK,Citation,16-303(d),Transportation Article,No,BLACK,M,NORTH POTOMAC,MD,MD,Q - Marked Laser,"(39.1472933333333, -77.2139683333333)"
5/18/2015,10:13:00,MCP,"3rd district, Silver Spring",OPERATOR NOT RESTRAINED BY SEATBELT,"US / GREENCASTLE RD, N/B",39.09488833,-76.93648,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,TOYOTA,AVALON,"GREEN, LGT",Citation,22-412.3(b),Transportation Article,No,BLACK,M,BURTONSVILLE,MD,MD,L - Motorcycle,"(39.0948883333333, -76.93648)"
5/19/2014,21:33:00,MCP,"3rd district, Silver Spring",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,INNER LOOP 495 @ UNIVERSITY BLVD E,39.01605993,-76.99942748,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,CHEVROLET,IMPALA,BLUE,Citation,16-303(c),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0160599333333, -76.9994274833333)"
6/16/2014,17:00:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO STOP AT STOP SIGN LINE,BEL PRE RD\ARCTIC AVE,39.09398833,-77.08893167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,MERZ,S550,SILVER,Citation,21-707(a),Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.0939883333333, -77.0889316666667)"
5/28/2014,18:08:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,WASHINGTON GROVE LA/TOWNE CREST DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1992,TOYOTA,COROLLA,GOLD,Citation,13-401(h),Transportation Article,No,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,
7/19/2014,23:21:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,GEORGIA AVE/ RANDOLPH RD,39.05669,-77.05007833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,2D,ORANGE,Citation,13-401(h),Transportation Article,No,BLACK,F,BOWIE,MD,MD,A - Marked Patrol,"(39.05669, -77.0500783333333)"
12/6/2014,14:58:00,MCP,"3rd district, Silver Spring",DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,8735 CARROL AVENUE,38.99899,-76.990715,No,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,1997,ACURA,2D,GREEN,Citation,16-101(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.99899, -76.990715)"
10/23/2014,16:50:00,MCP,"2nd district, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,WB DEMOCRACY BLVD AT 270 SP,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,VOLK,2S,BLACK,Citation,13-411(f),Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,
